Drug_ATC,Drug_name,Side_effect,Freq_media
N05CM18,dexmedetomidine,Cardiac arrest,0.0005
N05CM18,dexmedetomidine,Cardiac disorder,0.0005
N05CM18,dexmedetomidine,Haemorrhage,0.0235
N05CM18,dexmedetomidine,Haemoglobin,0.0235
N05CM18,dexmedetomidine,Hyperbilirubinaemia,0.0005
N05CM18,dexmedetomidine,Carbon dioxide increased,0.0005
N05CM18,dexmedetomidine,Hypercapnia,0.0005
N05CM18,dexmedetomidine,Hyperglycaemia,0.1102322333333333
N05CM18,dexmedetomidine,Hyperkalaemia,0.0005
N05CM18,dexmedetomidine,Hypertension,0.1868748666666666
N05CM18,dexmedetomidine,Hypoglycaemia,0.1345754
N05CM18,dexmedetomidine,Hypokalaemia,0.1170493333333333
N05CM18,dexmedetomidine,Hypotension,0.2998835
N05CM18,dexmedetomidine,Illusion,0.0005
N05CM18,dexmedetomidine,Infarction,0.505
N05CM18,dexmedetomidine,Nephropathy,0.0005
N05CM18,dexmedetomidine,Renal failure acute,0.015
N05CM18,dexmedetomidine,Myocardial infarction,0.0005
N05CM18,dexmedetomidine,Acute coronary syndrome,0.0005
N05CM18,dexmedetomidine,Nausea,0.1207857142857142
N05CM18,dexmedetomidine,Neuralgia,0.0005
N05CM18,dexmedetomidine,Neuritis,0.0005
N05CM18,dexmedetomidine,Neuropathy peripheral,0.0005
N05CM18,dexmedetomidine,Oliguria,0.0071
N05CM18,dexmedetomidine,Pain,0.0135
N05CM18,dexmedetomidine,Pleural effusion,0.03
N05CM18,dexmedetomidine,Pulmonary oedema,0.0166666666666666
N05CM18,dexmedetomidine,Acute respiratory distress syndrome,0.015
N05CM18,dexmedetomidine,Convulsion,0.0005
N05CM18,dexmedetomidine,Speech disorder,0.0005
N05CM18,dexmedetomidine,Withdrawal syndrome,0.505
N05CM18,dexmedetomidine,Tachycardia,0.1576059785714285
N05CM18,dexmedetomidine,Supraventricular tachycardia,0.0005
N05CM18,dexmedetomidine,Thirst,0.00775
N05CM18,dexmedetomidine,Angiopathy,0.0005
N05CM18,dexmedetomidine,Ventricular tachycardia,0.0150999999999999
N05CM18,dexmedetomidine,Visual impairment,0.0005
N05CM18,dexmedetomidine,Vomiting,0.11425
N05CM18,dexmedetomidine,Dry mouth,0.119
N05CM18,dexmedetomidine,Ventricular arrhythmia,0.0005
N05CM18,dexmedetomidine,Atrioventricular block first degree,0.0055
N05CM18,dexmedetomidine,Agitation,0.0993571428571428
N05CM18,dexmedetomidine,Photopsia,0.0005
N05CM18,dexmedetomidine,Oedema peripheral,0.00875
N05CM18,dexmedetomidine,Fluid retention,0.0457923333333333
N05CM18,dexmedetomidine,Generalised oedema,0.0457923333333333
N05CM18,dexmedetomidine,Hypomagnesaemia,0.0485246
N05CM18,dexmedetomidine,Myocardial ischaemia,0.505
N05CM18,dexmedetomidine,Blood alkaline phosphatase increased,0.0005
N05CM18,dexmedetomidine,Malnutrition,0.0005
N05CM18,dexmedetomidine,Metabolic acidosis,0.0055
N05CM18,dexmedetomidine,Systolic hypertension,0.3726776666666667
N05CM18,dexmedetomidine,Pulmonary function test decreased,0.345
N05CM18,dexmedetomidine,Respiratory depression,0.345
N05CM18,dexmedetomidine,Diastolic hypertension,0.1391803333333333
N05CM18,dexmedetomidine,Hypoalbuminaemia,0.0055
N05CM18,dexmedetomidine,Respiratory tract congestion,0.0005
N05CM18,dexmedetomidine,Pulmonary congestion,0.0005
N05CM18,dexmedetomidine,Hypoxia,0.0277307692307692
N05CM18,dexmedetomidine,Extrasystoles,0.0005
N05CM18,dexmedetomidine,Hyperpyrexia,0.0168333333333333
N05CM18,dexmedetomidine,Chills,0.0215
N05CM18,dexmedetomidine,Bradycardia,0.1305555169230769
N05CM18,dexmedetomidine,Light anaesthesia,0.0005
N05CM18,dexmedetomidine,Electrocardiogram T wave inversion,0.0005
N05CM18,dexmedetomidine,Hypovolaemia,0.025125
N05CM18,dexmedetomidine,Blood pressure fluctuation,0.0005
N05CM18,dexmedetomidine,Hyperhidrosis,0.0005
N05CM18,dexmedetomidine,Drug ineffective,0.0055
N05CM18,dexmedetomidine,Blood urea increased,0.0005
N05CM18,dexmedetomidine,Respiratory failure,0.0321
N05CM18,dexmedetomidine,Hypoventilation,0.0005
N05CM18,dexmedetomidine,Pneumothorax,0.04
N05CM18,dexmedetomidine,Atelectasis,0.04
N05CM18,dexmedetomidine,Hypocalcaemia,0.01
N05CM18,dexmedetomidine,Sinus tachycardia,0.0133333333333333
N05CM18,dexmedetomidine,Wheezing,0.00875
N05CM18,dexmedetomidine,Hepatic function abnormal,0.0005
N05CM18,dexmedetomidine,Respiratory rate decreased,0.03
N05CM18,dexmedetomidine,Post procedural haemorrhage,0.03
J05AB12,cidofovir,Alopecia,0.273355
J05AB12,cidofovir,Anaphylactic shock,0.0005
J05AB12,cidofovir,Anaemia,0.121989
J05AB12,cidofovir,Aplastic anaemia,0.0005
J05AB12,cidofovir,Haemolytic anaemia,0.0005
J05AB12,cidofovir,Decreased appetite,0.1132935
J05AB12,cidofovir,Asthenia,0.2176415
J05AB12,cidofovir,Dermatitis,0.1694304
J05AB12,cidofovir,Diarrhoea,0.130685
J05AB12,cidofovir,Dizziness,0.0005
J05AB12,cidofovir,Dyspnoea,0.203267125
J05AB12,cidofovir,Rash,0.2820506666666666
J05AB12,cidofovir,Eye disorder,0.0005
J05AB12,cidofovir,Fanconi syndrome,0.0005
J05AB12,cidofovir,Renal tubular disorder,0.0005
J05AB12,cidofovir,Body temperature increased,0.2068857142857143
J05AB12,cidofovir,Flushing,0.0005
J05AB12,cidofovir,Gastrointestinal disorder,0.0005
J05AB12,cidofovir,Glycosuria,0.0005
J05AB12,cidofovir,Headache,0.337788
J05AB12,cidofovir,Hypersensitivity,0.0005
J05AB12,cidofovir,Hypokalaemia,0.0005
J05AB12,cidofovir,Iritis,0.25275
J05AB12,cidofovir,Renal failure acute,0.0005
J05AB12,cidofovir,Leukopenia,0.0005
J05AB12,cidofovir,Mediastinal disorder,0.0005
J05AB12,cidofovir,Nausea,0.327882775
J05AB12,cidofovir,Nephrotic syndrome,0.0005
J05AB12,cidofovir,Nervous system disorder,0.0005
J05AB12,cidofovir,Neutropenia,0.30743175
J05AB12,cidofovir,Pancreatitis,0.0005
J05AB12,cidofovir,Proteinuria,0.4608216666666667
J05AB12,cidofovir,Protein urine present,0.4608216666666666
J05AB12,cidofovir,Pruritus,0.0005
J05AB12,cidofovir,Renal failure,0.0005
J05AB12,cidofovir,Stevens-Johnson syndrome,0.0005
J05AB12,cidofovir,Erythema multiforme,0.0005
J05AB12,cidofovir,Pollakiuria,0.0005
J05AB12,cidofovir,Urethral disorder,0.0005
J05AB12,cidofovir,Urinary tract disorder,0.0005
J05AB12,cidofovir,Urticaria,0.0005
J05AB12,cidofovir,Uveitis,0.25275
J05AB12,cidofovir,Vomiting,0.327882775
J05AB12,cidofovir,Chills,0.1089455
J05AB12,cidofovir,Hypophosphataemia,0.0005
J05AB12,cidofovir,Hepatic necrosis,0.0005
J05AB12,cidofovir,Skin disorder,0.0005
J05AB12,cidofovir,Hypouricaemia,0.0005
J05AB12,cidofovir,Blood creatinine increased,0.0005
J05AB12,cidofovir,Aminoaciduria,0.0005
J05AB12,cidofovir,Gingival pain,0.0005
J05AB12,cidofovir,Fanconi syndrome acquired,0.0005
J05AB12,cidofovir,Hearing impaired,0.0005
J05AB12,cidofovir,Deafness,0.0005
J05AB12,cidofovir,Oral candidiasis,0.182609
J05AB12,cidofovir,Candida infection,0.182609
J05AB12,cidofovir,Infection,0.1983899999999999
J05AB12,cidofovir,Hypotony of eye,0.177778
J05AB12,cidofovir,Pain,0.252174
J05AB12,cidofovir,Pneumonia,0.0888889
J05AB12,cidofovir,Cough,0.191304
M03AC09,rocuronium,Anaphylactic shock,0.0005
M03AC09,rocuronium,Hypersensitivity,0.0005
M03AC09,rocuronium,Hypertension,0.02
M03AC09,rocuronium,Hypotension,0.02
M03AC09,rocuronium,Shock,0.0005
M03AC09,rocuronium,Anaphylactoid reaction,0.0005
J01DH02,meropenem,Agranulocytosis,0.0005
J01DH02,meropenem,Anaemia,0.055
J01DH02,meropenem,Angioedema,0.0005
J01DH02,meropenem,Apnoea,0.013
J01DH02,meropenem,Candida infection,0.003
J01DH02,meropenem,Oral candidiasis,0.003
J01DH02,meropenem,Vulvovaginal candidiasis,0.007
J01DH02,meropenem,Vulvovaginal mycotic infection,0.007
J01DH02,meropenem,Constipation,0.042
J01DH02,meropenem,Diarrhoea,0.04825
J01DH02,meropenem,Toxic epidermal necrolysis,0.0005
J01DH02,meropenem,Epistaxis,0.002
J01DH02,meropenem,Rash,0.015
J01DH02,meropenem,Dermatitis,0.015
J01DH02,meropenem,Body temperature increased,0.002
J01DH02,meropenem,Gastrointestinal disorder,0.252525
J01DH02,meropenem,Gastrointestinal haemorrhage,0.005
J01DH02,meropenem,Headache,0.0353333333333333
J01DH02,meropenem,Peritoneal haemorrhage,0.002
J01DH02,meropenem,Leukopenia,0.0005
J01DH02,meropenem,Melaena,0.003
J01DH02,meropenem,Nausea,0.078
J01DH02,meropenem,Neutropenia,0.0005
J01DH02,meropenem,Pain,0.051
J01DH02,meropenem,Pruritus,0.009
J01DH02,meropenem,Shock,0.012
J01DH02,meropenem,Stevens-Johnson syndrome,0.0005
J01DH02,meropenem,Erythema multiforme,0.0005
J01DH02,meropenem,Erythema,0.0005
J01DH02,meropenem,Urticaria,0.003
J01DH02,meropenem,Vomiting,0.024
J01DH02,meropenem,Sepsis,0.016
J01DH02,meropenem,Infection,0.0055
J01DH02,meropenem,Immune system disorder,5e-05
J01DH02,meropenem,Vaginal infection,0.003
J01DH02,meropenem,Vaginal inflammation,0.003
J01DH02,meropenem,Skin disorder,0.505
J01DH02,meropenem,Infestation,0.0055
V08CA04,gadoteridol,Abdominal pain,0.0008
V08CA04,gadoteridol,Anxiety,0.0017
V08CA04,gadoteridol,Apnoea,0.0005
V08CA04,gadoteridol,Cardiovascular disorder,0.0005
V08CA04,gadoteridol,Chest pain,0.0008
V08CA04,gadoteridol,Cough,0.0008
V08CA04,gadoteridol,Cyanosis,0.0005
V08CA04,gadoteridol,Dysphagia,0.0005
V08CA04,gadoteridol,Dizziness,0.0019333333333333
V08CA04,gadoteridol,Dysgeusia,0.0143
V08CA04,gadoteridol,Dyspnoea,0.0008
V08CA04,gadoteridol,Rash,0.0017
V08CA04,gadoteridol,Dermatitis,0.0017
V08CA04,gadoteridol,Body temperature increased,0.0008
V08CA04,gadoteridol,Flushing,0.0017
V08CA04,gadoteridol,Gingivitis,0.0017
V08CA04,gadoteridol,Headache,0.0068
V08CA04,gadoteridol,Cardiac arrest,0.0005
V08CA04,gadoteridol,Hypertension,0.0005
V08CA04,gadoteridol,Hypotension,0.0034
V08CA04,gadoteridol,Laryngeal oedema,0.0005
V08CA04,gadoteridol,Nausea,0.0143
V08CA04,gadoteridol,Paraesthesia,0.0030666666666666
V08CA04,gadoteridol,Pruritus,0.0016666666666666
V08CA04,gadoteridol,Rhinitis,0.0017
V08CA04,gadoteridol,Salivary hypersecretion,0.0005
V08CA04,gadoteridol,Hyperhidrosis,0.0005
V08CA04,gadoteridol,Loss of consciousness,0.0006
V08CA04,gadoteridol,Shock,0.0008
V08CA04,gadoteridol,Syncope,0.0008
V08CA04,gadoteridol,Tinnitus,0.0008
V08CA04,gadoteridol,Tremor,0.0005
V08CA04,gadoteridol,Erythema,0.0008
V08CA04,gadoteridol,Urinary incontinence,0.0005
V08CA04,gadoteridol,Urticaria,0.0017
V08CA04,gadoteridol,Vomiting,0.0034
V08CA04,gadoteridol,Wheezing,0.0005
V08CA04,gadoteridol,Dry mouth,0.0025
V08CA04,gadoteridol,Stupor,0.0005
V08CA04,gadoteridol,Depressed level of consciousness,0.0005
V08CA04,gadoteridol,Musculoskeletal stiffness,0.0008
V08CA04,gadoteridol,Nuchal rigidity,0.0008
V08CA04,gadoteridol,Deafness transitory,0.0005
V08CA04,gadoteridol,Fluid retention,0.0005
V08CA04,gadoteridol,Generalised oedema,0.0005
V08CA04,gadoteridol,Tongue oedema,0.0008
V08CA04,gadoteridol,Tongue disorder,0.0008
V08CA04,gadoteridol,Injection site pain,0.0034
V08CA04,gadoteridol,Malaise,0.0005
V08CA04,gadoteridol,Discomfort,0.0005
V08CA04,gadoteridol,Feeling abnormal,0.0005
V08CA04,gadoteridol,Ill-defined disorder,0.0005
V08CA04,gadoteridol,Nodal rhythm,0.0008
V08CA04,gadoteridol,Anaphylactic shock,0.0005
V08CA04,gadoteridol,Anaphylactoid reaction,0.0005
V08CA04,gadoteridol,Staring,0.0008
V08CA04,gadoteridol,Rash maculo-papular,0.0008
V08CA04,gadoteridol,Bradycardia,0.0005
V08CA04,gadoteridol,Face oedema,0.0008
V08CA04,gadoteridol,Electrocardiogram PR prolongation,0.0008
V08CA04,gadoteridol,Diarrhoea,0.0008
V08CA04,gadoteridol,Lacrimation increased,0.0017
S01BC11,bromfenac,Eye pruritus,0.004
S01BC11,bromfenac,Eye pain,0.003
S01BC11,bromfenac,Ocular hyperaemia,0.003
S01BC11,bromfenac,Corneal perforation,0.0005
S01BC11,bromfenac,Corneal erosion,0.0005
S01BC11,bromfenac,Abnormal sensation in eye,0.005
S01BC11,bromfenac,Corneal thinning,0.0005
L01XD05,mTHPC,Anaemia,0.505
L01XD05,mTHPC,Blister,0.505
L01XD05,mTHPC,Dermatitis bullous,0.505
L01XD05,mTHPC,Constipation,0.55
L01XD05,mTHPC,Dysphagia,0.55
L01XD05,mTHPC,Dizziness,0.505
L01XD05,mTHPC,Oedema,0.505
L01XD05,mTHPC,Body temperature increased,0.505
L01XD05,mTHPC,Localised infection,0.505
L01XD05,mTHPC,Haemorrhage,0.55
L01XD05,mTHPC,Haemoglobin,0.55
L01XD05,mTHPC,Nausea,0.505
L01XD05,mTHPC,Pain,0.55
L01XD05,mTHPC,Stomatitis,0.505
L01XD05,mTHPC,Sunburn,0.505
L01XD05,mTHPC,Photosensitivity reaction,0.505
L01XD05,mTHPC,Trismus,0.505
L01XD05,mTHPC,Erythema,0.505
L01XD05,mTHPC,Vomiting,0.505
L01XD05,mTHPC,Burning sensation,0.505
L01XD05,mTHPC,Mouth ulceration,0.505
L01XD05,mTHPC,Injection site reaction,0.505
L01XD05,mTHPC,Skin exfoliation,0.505
L01XD05,mTHPC,Skin necrosis,0.505
L01XD05,mTHPC,Stomatitis necrotising,0.55
L01XD05,mTHPC,Thermal burn,0.505
C01BD05,ibutilide,Atrioventricular block,0.0115
C01BD05,ibutilide,Bundle branch block,0.019
C01BD05,ibutilide,Headache,0.0335
C01BD05,ibutilide,Cardiac failure congestive,0.005
C01BD05,ibutilide,Hypertension,0.012
C01BD05,ibutilide,Hypotension,0.018
C01BD05,ibutilide,Orthostatic hypotension,0.02
C01BD05,ibutilide,Nausea,0.0135
C01BD05,ibutilide,Palpitations,0.009
C01BD05,ibutilide,Supraventricular extrasystoles,0.009
C01BD05,ibutilide,Renal failure,0.003
C01BD05,ibutilide,Dizziness,0.003
C01BD05,ibutilide,Loss of consciousness,0.003
C01BD05,ibutilide,Shock,0.003
C01BD05,ibutilide,Syncope,0.003
C01BD05,ibutilide,Tachycardia,0.0175
C01BD05,ibutilide,Supraventricular tachycardia,0.027
C01BD05,ibutilide,Sinus bradycardia,0.012
C01BD05,ibutilide,Ventricular extrasystoles,0.0295
C01BD05,ibutilide,Nodal arrhythmia,0.007
C01BD05,ibutilide,Ventricular tachycardia,0.02375
C01BD05,ibutilide,Bradycardia,0.01
C01BD05,ibutilide,Rhythm idioventricular,0.002
C01BD05,ibutilide,Ventricular arrhythmia,0.002
V08CA03,gadodiamide,Coma,0.0005
V08CA03,gadodiamide,Renal failure acute,0.0005
V08CA03,gadodiamide,Nervous system disorder,0.0005
V08CA03,gadodiamide,Paresis,0.0005
V08CA03,gadodiamide,Paraesthesia,0.0005
V08CA03,gadodiamide,Renal failure,0.0005
V08CA03,gadodiamide,Convulsion,0.0005
V08CA03,gadodiamide,Urethral disorder,0.0005
V08CA03,gadodiamide,Urinary tract disorder,0.0005
V08CA03,gadodiamide,Blood creatinine increased,0.0005
V08CA03,gadodiamide,Renal impairment,0.0005
V08CA03,gadodiamide,Nephrogenic systemic fibrosis,0.0005
J05AE01,saquinavir,Abdominal distension,0.505
J05AE01,saquinavir,Gastrointestinal pain,0.505
J05AE01,saquinavir,Abdominal pain,0.505
J05AE01,saquinavir,Alopecia,0.505
J05AE01,saquinavir,Anaemia,0.505
J05AE01,saquinavir,Decreased appetite,0.172
J05AE01,saquinavir,Asthenia,0.505
J05AE01,saquinavir,Feeling abnormal,0.505
J05AE01,saquinavir,Constipation,0.505
J05AE01,saquinavir,Disturbance in sexual arousal,0.505
J05AE01,saquinavir,Libido decreased,0.505
J05AE01,saquinavir,Dermatitis,0.505
J05AE01,saquinavir,Diabetes mellitus,0.25275
J05AE01,saquinavir,Diarrhoea,0.393
J05AE01,saquinavir,Dizziness,0.505
J05AE01,saquinavir,Dysgeusia,0.505
J05AE01,saquinavir,Dyspepsia,0.505
J05AE01,saquinavir,Dyspnoea,0.505
J05AE01,saquinavir,Eczema,0.505
J05AE01,saquinavir,Eructation,0.505
J05AE01,saquinavir,Rash,0.505
J05AE01,saquinavir,Factor XI deficiency,0.0005
J05AE01,saquinavir,Fatigue,0.505
J05AE01,saquinavir,Flatulence,0.505
J05AE01,saquinavir,Headache,0.505
J05AE01,saquinavir,Haematoma,0.0005
J05AE01,saquinavir,Haemorrhage,0.0005
J05AE01,saquinavir,Haemoglobin,0.0005
J05AE01,saquinavir,Hepatitis,0.003
J05AE01,saquinavir,Hypercholesterolaemia,0.0005
J05AE01,saquinavir,Hyperglycaemia,0.0005
J05AE01,saquinavir,Hypersensitivity,0.25275
J05AE01,saquinavir,Hypertriglyceridaemia,0.0005
J05AE01,saquinavir,Blood triglycerides increased,0.3668333333333333
J05AE01,saquinavir,Breast enlargement,0.0005
J05AE01,saquinavir,Immune system disorder,0.0005
J05AE01,saquinavir,Insulin resistance,0.0005
J05AE01,saquinavir,Jaundice,0.0055
J05AE01,saquinavir,Muscle spasms,0.505
J05AE01,saquinavir,Lipodystrophy acquired,0.3368333333333333
J05AE01,saquinavir,Nausea,0.55
J05AE01,saquinavir,Nervous system disorder,0.0005
J05AE01,saquinavir,Neutropenia,0.0055
J05AE01,saquinavir,Pancreatitis,0.0055
J05AE01,saquinavir,Paraesthesia,0.505
J05AE01,saquinavir,Neuropathy peripheral,0.505
J05AE01,saquinavir,Pruritus,0.505
J05AE01,saquinavir,Convulsion,0.003
J05AE01,saquinavir,Stevens-Johnson syndrome,0.0055
J05AE01,saquinavir,Erythema multiforme,0.0055
J05AE01,saquinavir,Torsade de pointes,0.0005
J05AE01,saquinavir,Angiopathy,0.0005
J05AE01,saquinavir,Vomiting,0.3025
J05AE01,saquinavir,Dry mouth,0.505
J05AE01,saquinavir,Dermatitis bullous,0.0055
J05AE01,saquinavir,Blood creatinine increased,0.505
J05AE01,saquinavir,Aspartate aminotransferase increased,0.55
J05AE01,saquinavir,Alanine aminotransferase increased,0.55
J05AE01,saquinavir,Dry skin,0.505
J05AE01,saquinavir,Haemoglobin decreased,0.505
J05AE01,saquinavir,Malnutrition,0.0005
J05AE01,saquinavir,Ketoacidosis,0.0005
J05AE01,saquinavir,Abdominal pain upper,0.505
J05AE01,saquinavir,Malaise,0.505
J05AE01,saquinavir,Discomfort,0.505
J05AE01,saquinavir,Ill-defined disorder,0.505
J05AE01,saquinavir,Increased appetite,0.505
J05AE01,saquinavir,Mucosal inflammation,0.0055
J05AE01,saquinavir,Mucosal ulceration,0.0055
J05AE01,saquinavir,Blood bilirubin increased,0.505
J05AE01,saquinavir,Platelet count decreased,0.55
J05AE01,saquinavir,Lipohypertrophy,0.0005
J05AE01,saquinavir,Visual impairment,0.0055
J05AE01,saquinavir,Lip dry,0.505
J05AE01,saquinavir,White blood cell count decreased,0.505
J05AE01,saquinavir,Hyperlactacidaemia,0.0005
J05AE01,saquinavir,Sleep disorder,0.505
J05AE01,saquinavir,Amylase increased,0.505
J05AE01,saquinavir,Lymphocyte count decreased,0.505
J05AE01,saquinavir,Lipoatrophy,0.505
J05AE01,saquinavir,Renal impairment,0.0055
J05AE01,saquinavir,Renal failure,0.0055
J05AE01,saquinavir,Somnolence,0.003
N05AX12,aripiprazole,Anaphylactic shock,0.0005
N05AX12,aripiprazole,Angioedema,0.0005
N05AX12,aripiprazole,Decreased appetite,0.0433333333333333
N05AX12,aripiprazole,Anxiety,0.1355555555555555
N05AX12,aripiprazole,Arthralgia,0.026
N05AX12,aripiprazole,Musculoskeletal discomfort,0.0245454545454545
N05AX12,aripiprazole,Asthenia,0.0891904761904762
N05AX12,aripiprazole,Mental disorder,0.185
N05AX12,aripiprazole,Constipation,0.1113636363636363
N05AX12,aripiprazole,Cough,0.0233333333333333
N05AX12,aripiprazole,Dermatitis,0.035
N05AX12,aripiprazole,Diarrhoea,0.022
N05AX12,aripiprazole,Dizziness,0.0542857142857142
N05AX12,aripiprazole,Drooling,0.0433333333333333
N05AX12,aripiprazole,Dyskinesia,0.005
N05AX12,aripiprazole,Dysmenorrhoea,0.015
N05AX12,aripiprazole,Dyspepsia,0.1218181818181818
N05AX12,aripiprazole,Grand mal convulsion,0.0005
N05AX12,aripiprazole,Rash,0.035
N05AX12,aripiprazole,Extrapyramidal disorder,0.0649333333333333
N05AX12,aripiprazole,Fatigue,0.1025384615384615
N05AX12,aripiprazole,Body temperature increased,0.045
N05AX12,aripiprazole,Headache,0.1999999999999999
N05AX12,aripiprazole,Hypersensitivity,0.0005
N05AX12,aripiprazole,Hypertension,0.015
N05AX12,aripiprazole,Orthostatic hypotension,0.0051666666666666
N05AX12,aripiprazole,Irritability,0.005
N05AX12,aripiprazole,Jaundice,0.0005
N05AX12,aripiprazole,Laryngospasm,0.0005
N05AX12,aripiprazole,Lethargy,0.0233333333333333
N05AX12,aripiprazole,Leukopenia,0.0055
N05AX12,aripiprazole,Muscle spasms,0.015
N05AX12,aripiprazole,Nasal congestion,0.025
N05AX12,aripiprazole,Nasopharyngitis,0.031
N05AX12,aripiprazole,Nausea,0.1280769230769231
N05AX12,aripiprazole,Nervousness,0.0166666666666666
N05AX12,aripiprazole,Neutropenia,0.0055
N05AX12,aripiprazole,Pain,0.0233333333333333
N05AX12,aripiprazole,Pain in extremity,0.0266666666666666
N05AX12,aripiprazole,Pharyngitis,0.0333333333333333
N05AX12,aripiprazole,Pruritus,0.0005
N05AX12,aripiprazole,Rhinitis,0.0333333333333333
N05AX12,aripiprazole,Salivary hypersecretion,0.0772222222222222
N05AX12,aripiprazole,Tachycardia,0.0101666666666666
N05AX12,aripiprazole,Thirst,0.005
N05AX12,aripiprazole,Thrombocytopenia,0.0055
N05AX12,aripiprazole,Toothache,0.0333333333333333
N05AX12,aripiprazole,Tremor,0.0442857142857142
N05AX12,aripiprazole,Upper respiratory tract infection,0.05
N05AX12,aripiprazole,Urticaria,0.0005
N05AX12,aripiprazole,Angiopathy,0.015
N05AX12,aripiprazole,Vomiting,0.0957692307692307
N05AX12,aripiprazole,Weight increased,0.034
N05AX12,aripiprazole,Dry mouth,0.021875
N05AX12,aripiprazole,Agitation,0.1028571428571428
N05AX12,aripiprazole,Oedema peripheral,0.0133333333333333
N05AX12,aripiprazole,Musculoskeletal stiffness,0.02
N05AX12,aripiprazole,Injury,0.045
N05AX12,aripiprazole,Injection site pain,0.051
N05AX12,aripiprazole,Aspartate aminotransferase increased,0.0005
N05AX12,aripiprazole,Alanine aminotransferase increased,0.0005
N05AX12,aripiprazole,Myalgia,0.0233333333333333
N05AX12,aripiprazole,Increased appetite,0.0375
N05AX12,aripiprazole,Abdominal discomfort,0.0209090909090909
N05AX12,aripiprazole,Abdominal pain upper,0.025
N05AX12,aripiprazole,Disturbance in attention,0.0166666666666666
N05AX12,aripiprazole,Oropharyngeal spasm,0.0005
N05AX12,aripiprazole,Vision blurred,0.0992857142857142
N05AX12,aripiprazole,Akathisia,0.0785238095238095
N05AX12,aripiprazole,Feeling jittery,0.0166666666666666
N05AX12,aripiprazole,Laryngeal pain,0.03
N05AX12,aripiprazole,Blood glucose fluctuation,0.0005
N05AX12,aripiprazole,Hypersomnia,0.005
N05AX12,aripiprazole,Insomnia,0.1291428571428571
N05AX12,aripiprazole,Rhinorrhoea,0.015
N05AX12,aripiprazole,Somnolence,0.09
N01AH06,remifentanil,Anaphylactic shock,0.0005
N01AH06,remifentanil,Anaemia,0.0160064814285714
N01AH06,remifentanil,Anxiety,0.0201742
