,DrugBank_id,Drug_ATC,Drug_name,Tipo,Gene_name,Accion,Prioridad
417891,DB04074,,alpha-Ketoisovalerate,target,cefE,,1.0
417892,DB04074,,alpha-Ketoisovalerate,target,leuA,,1.0
417893,DB04075,,N-Acetyl-L-Glutamate,target,argB,,1.0
417895,DB04076,,Hypoxanthine,target,PNP,inhibitor,1.0
417896,DB04076,,Hypoxanthine,enzyme,CYP1A2,substrate,1.0
417897,DB04079,,"Heptane-1,2,3-Triol",target,RHO,,1.0
417898,DB04079,,"Heptane-1,2,3-Triol",target,pilE1,,1.0
417899,DB04079,,"Heptane-1,2,3-Triol",target,fecA,,1.0
417900,DB04080,,RU78191,target,SRC,inhibitor,1.0
417901,DB04081,,"(4s-Trans)-4-(Methylamino)-5,6-Dihydro-6-Methyl-4h-Thieno(2,3-B)Thiopyran-2-Sulfonamide-7,7-Dioxide",target,CA2,,1.0
417902,DB04082,,Decyloxy-Methanol,target,frr,,1.0
417904,DB04083,,N(6)-(pyridoxal phosphate)-L-lysine,target,KYAT1,,1.0
417905,DB04083,,N(6)-(pyridoxal phosphate)-L-lysine,target,ODC1,,1.0
417906,DB04083,,N(6)-(pyridoxal phosphate)-L-lysine,target,bioA,,1.0
417907,DB04083,,N(6)-(pyridoxal phosphate)-L-lysine,target,PYGM,,1.0
417908,DB04083,,N(6)-(pyridoxal phosphate)-L-lysine,target,AGXT,,1.0
417909,DB04083,,N(6)-(pyridoxal phosphate)-L-lysine,target,aspC,,1.0
417910,DB04083,,N(6)-(pyridoxal phosphate)-L-lysine,target,,,1.0
417912,DB04083,,N(6)-(pyridoxal phosphate)-L-lysine,target,mdeA,,1.0
417913,DB04083,,N(6)-(pyridoxal phosphate)-L-lysine,target,metB,,1.0
417915,DB04084,,2-deoxy-2-fluoro-α-D-mannose,target,manA,,1.0
417916,DB04085,,Bis(N-maleimidomethyl)ether,target,azu,,1.0
417917,DB04086,,"2',4'-Dinitrophenyl-2deoxy-2-Fluro-B-D-Cellobioside",target,cel5A,,1.0
417918,DB04087,,Open Form of 2'-Deoxy-Ribofuranose-5'-Phosphate,target,deoC,,1.0
417920,DB04088,,2-[{4-[(2S)-2-{[(Allyloxy)carbonyl]amino}-3-({4-[3-hydroxy-2-(methoxycarbonyl)phenoxy]butyl}amino)-3-oxopropyl]phenyl}(carboxycarbonyl)amino]benzoic acid,target,PTPN1,,1.0
417921,DB04089,,AL5300,target,CA2,inhibitor,1.0
417922,DB04090,,RH-1,target,NQO1,,1.0
417923,DB04092,,Apstatin,target,pepP,,1.0
417924,DB04094,,4-hydroxybutan-2-one,target,FKBP1A,inhibitor,1.0
417925,DB04095,,9-Deazahypoxanthine,target,PNP,inhibitor,1.0
417926,DB04095,,9-Deazahypoxanthine,target,punA,,1.0
417927,DB04097,,Uridine-5'-diphosphate-4-deoxy-4-fluoro-alpha-D-galactose,target,galE,,1.0
417928,DB04098,,Balanol,target,CSNK2A1,inhibitor,1.0
417929,DB04098,,Balanol,target,PRKCA,inhibitor,1.0
417930,DB04098,,Balanol,target,PRKCB,inhibitor,1.0
417931,DB04098,,Balanol,target,PRKCG,inhibitor,1.0
417932,DB04098,,Balanol,target,PRKACA,,1.0
417933,DB04099,,Deamido-Nad+,target,nadE,,1.0
417935,DB04099,,Deamido-Nad+,target,NMNAT1,,1.0
417936,DB04099,,Deamido-Nad+,target,nadD,,1.0
417937,DB04099,,Deamido-Nad+,target,NMNAT3,,1.0
417939,DB04100,,"Tricarbonyl(1,10-phenanthroline)rhenium(1+)",target,azu,,1.0
417940,DB04101,,"N'-[4-(2,4-Dimethyl-1,3-thiazol-5-yl)-2-pyrimidinyl]-N-hydroxyimidoformamide",target,CDK2,,1.0
417941,DB04103,,3-Methylcytosine,target,OPG102,,1.0
417942,DB04104,,3-Methyladenine,target,tag,,1.0
417943,DB04105,,N-Heptylformamide,target,ADH1B,,1.0
417944,DB04106,L01AD05,Fotemustine,target,TXNRD1,inhibitor,1.0
417952,DB04107,,[(1-{2[(4-Carbamimidoyl-Phenylamino)-Methyl]-1-Methyl-1h-Benzoimidazol-5-Yl}-Cyclopropyl)-Pyridin-2-Yl-Methyleneaminooxy]-Acetic Acid Ethyl Ester,target,PRSS1,,1.0
417953,DB04108,,"(2s,3r)-3-Amino-2-Hydroxy-5-(Ethylsulfanyl)Pentanoyl-((S)-(-)-(1-Naphthyl)Ethyl)Amide",target,METAP2,,1.0
417954,DB04109,,"[4-(1,3,2-Dioxaborolan-2-Yloxy)Methyl]Benzamidine",target,PRSS3,,1.0
417955,DB04112,,(2R)-2-Acetamido-3-(octadecyloxy)propyl 2-(methylsulfanyl)ethyl hydrogen phosphate,target,PLA2G2A,,1.0
417956,DB04113,,N-Formylpiperidine,target,ADH1C,,1.0
417957,DB04114,,"3-Chloro-9-Ethyl-6,7,8,9,10,11-Hexahydro-7,11-Methanocycloocta[B]Quinolin-12-Amine",target,ACHE,,1.0
417958,DB04115,,Berberine,target,TERT,inhibitor,1.0
417959,DB04115,,Berberine,target,BIRC5,,1.0
417960,DB04115,,Berberine,target,qacR,,1.0
417961,DB04116,,Allolactose,target,lacZ,,1.0
417962,DB04117,,"4-(N,N-Dimethylamino)cinnamoyl-CoA",target,ECHS1,,1.0
417963,DB04119,,Hexatantalum Dodecabromide,target,CAMK2A,,1.0
417964,DB04119,,Hexatantalum Dodecabromide,target,UBA1,,1.0
417965,DB04120,,"4-Methyl-1,2-Benzenediol",target,cobT,,1.0
417966,DB04120,,"4-Methyl-1,2-Benzenediol",target,catA,,1.0
417967,DB04121,,Guanosine-3'-monophosphate-5'-diphosphate,target,ARF1,,1.0
417968,DB04122,,beta-D-glucose 6-phosphate,target,zwf,,1.0
417969,DB04123,,(P-Iodophenylacetylamino)Methylphosphinic Acid,target,ampC,,1.0
417970,DB04123,,(P-Iodophenylacetylamino)Methylphosphinic Acid,target,blaZ,inhibitor,1.0
417971,DB04124,,Aurodox,target,tufB,,1.0
417972,DB04125,,N-Alpha-(2-Naphthylsulfonyl)-N(3-Amidino-L-Phenylalaninyl)-4-Acetyl-Piperazine,target,PRSS1,,1.0
417973,DB04126,,N-[1-Hydroxycarboxyethyl-Carbonyl]Leucylamino-2-Methyl-Butane,target,CTSB,,1.0
417974,DB04126,,N-[1-Hydroxycarboxyethyl-Carbonyl]Leucylamino-2-Methyl-Butane,target,CTSH,,1.0
417975,DB04127,,beta-D-arabinofuranose 5-phosphate,target,rpiA,,1.0
417976,DB04128,,"5-Nitroso-6-ribityl-amino-2,4(1H,3H)-pyrimidinedione",target,ribH,,1.0
417977,DB04129,,Willardiine,target,GRIA1,inhibitor,1.0
417978,DB04129,,Willardiine,target,GRIA2,,1.0
417979,DB04130,,5-Methoxybenzimidazole,target,cobT,,1.0
417980,DB04131,,"10-(4-Dimethylamino-5-Hydroxy-6-Methyl-Tetrahydro-Pyran-2-Yloxy)-8-Ethyl-1,8,11-Trihydroxy-7,8,9,10-Tetrahydro-Naphthacene-5,12-Dione",target,rdmC,,1.0
417981,DB04132,,S-Hexylglutathione,target,HPGDS,inhibitor,1.0
417982,DB04132,,S-Hexylglutathione,target,GLO1,,1.0
417983,DB04132,,S-Hexylglutathione,target,GSTM4,,1.0
417984,DB04132,,S-Hexylglutathione,target,GSTP1,,1.0
417985,DB04132,,S-Hexylglutathione,target,GST,,1.0
417986,DB04132,,S-Hexylglutathione,target,GSTA1,ligand,1.0
417987,DB04132,,S-Hexylglutathione,target,GSTT2,,1.0
417988,DB04133,,Degraded Cephaloridine,target,pbpA,inhibitor,1.0
417989,DB04133,,Degraded Cephaloridine,target,blaZ,inhibitor,1.0
417990,DB04135,,"(4S)-5-Fluoro-4-hydroxy-3,4-dihydro-2(1H)-pyrimidinone",target,codA,,1.0
417991,DB04136,,Lysophosphotidylserine,target,F2,,1.0
417992,DB04137,,Guanosine-5'-Triphosphate,target,,inhibitor,1.0
417993,DB04137,,Guanosine-5'-Triphosphate,target,GCH1,inhibitor,1.0
417994,DB04137,,Guanosine-5'-Triphosphate,target,P2,,1.0
417995,DB04137,,Guanosine-5'-Triphosphate,target,UCKL1,,1.0
417996,DB04137,,Guanosine-5'-Triphosphate,target,HRAS,,1.0
417997,DB04137,,Guanosine-5'-Triphosphate,target,,,1.0
417998,DB04137,,Guanosine-5'-Triphosphate,target,RND3,,1.0
418000,DB04137,,Guanosine-5'-Triphosphate,target,RHEB,,1.0
418001,DB04137,,Guanosine-5'-Triphosphate,target,folE,,1.0
418002,DB04137,,Guanosine-5'-Triphosphate,target,PFKFB1,,1.0
418003,DB04137,,Guanosine-5'-Triphosphate,target,RAB5A,,1.0
418004,DB04137,,Guanosine-5'-Triphosphate,target,engB,,1.0
418007,DB04137,,Guanosine-5'-Triphosphate,target,ARF1,,1.0
418008,DB04137,,Guanosine-5'-Triphosphate,target,mobA,,1.0
418009,DB04137,,Guanosine-5'-Triphosphate,target,odcI,,1.0
418010,DB04137,,Guanosine-5'-Triphosphate,target,GLUD1,,1.0
418011,DB04137,,Guanosine-5'-Triphosphate,target,ADSS1,,1.0
418012,DB04137,,Guanosine-5'-Triphosphate,target,RAP2A,,1.0
418013,DB04138,,"5-[Bis(2-bromoethyl)amino]-N-(2,3-dioxopropyl)-2,4-dinitrobenzamide",target,nfsB,,1.0
418014,DB04139,,6-Hydroxypropylthymine,target,TK1,inhibitor,1.0
418015,DB04139,,6-Hydroxypropylthymine,target,TK,ligand,1.0
418016,DB04140,,1-Benzyl-3-(4-Methoxy-Benzenesulfonyl)-6-Oxo-Hexahydro-Pyrimidine-4-Carboxylic Acid Hydroxyamide,target,MMP3,,1.0
418017,DB04141,,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol",target,CYC1,,1.0
418018,DB04141,,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol",target,MT-CYB,,1.0
418019,DB04141,,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol",target,UQCRC1,,1.0
418020,DB04141,,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol",target,UQCRC2,,1.0
418021,DB04141,,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol",target,UQCRH,,1.0
418022,DB04141,,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol",target,UQCRQ,,1.0
418023,DB04141,,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol",target,UQCRFS1,,1.0
418024,DB04141,,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol",target,UQCRB,,1.0
418025,DB04141,,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol",target,UQCR10,,1.0
418026,DB04141,,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol",target,SDHA,,1.0
418027,DB04141,,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol",target,SDHB,,1.0
418028,DB04141,,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol",target,SDHD,,1.0
418029,DB04141,,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol",target,ETFDH,,1.0
418030,DB04141,,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol",target,SDHC,,1.0
418031,DB04141,,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol",target,ABO,,1.0
418032,DB04142,,"3-(3,5-Dibromo-4-Hydroxy-Benzoyl)-2-Ethyl-Benzofuran-6-Sulfonic Acid Dimethylamide",target,PTPN1,,1.0
418033,DB04143,,Indole-3-Glycerol Phosphate,target,trpA,,1.0
418034,DB04143,,Indole-3-Glycerol Phosphate,target,trpB,,1.0
418035,DB04144,,"Cis-[4,5-Bis-(4-Chlorophenyl)-2-(2-Isopropoxy-4-Methoxyphenyl)-4,5-Dihyd Roimidazol-1-Yl]-Piperazin-1-Yl-Methanone",target,MDM2,,1.0
418036,DB04147,,Dodecyldimethylamine N-oxide,target,,inhibitor,1.0
418037,DB04147,,Dodecyldimethylamine N-oxide,target,pufL,,1.0
418038,DB04147,,Dodecyldimethylamine N-oxide,target,pufM,,1.0
418039,DB04147,,Dodecyldimethylamine N-oxide,target,puhA,,1.0
418040,DB04147,,Dodecyldimethylamine N-oxide,target,ctaDII,,1.0
418041,DB04147,,Dodecyldimethylamine N-oxide,target,ctaC,,1.0
418042,DB04147,,Dodecyldimethylamine N-oxide,target,IGKV1D-33,,1.0
418043,DB04147,,Dodecyldimethylamine N-oxide,target,IGHV3-23,,1.0
418044,DB04147,,Dodecyldimethylamine N-oxide,target,pufC,,1.0
418049,DB04147,,Dodecyldimethylamine N-oxide,target,DSTN,,1.0
418050,DB04147,,Dodecyldimethylamine N-oxide,target,RHO,,1.0
418051,DB04147,,Dodecyldimethylamine N-oxide,target,cycA,,1.0
418052,DB04147,,Dodecyldimethylamine N-oxide,target,NFE2L1,,1.0
418053,DB04147,,Dodecyldimethylamine N-oxide,target,shc,,1.0
418054,DB04147,,Dodecyldimethylamine N-oxide,target,btuB,,1.0
418055,DB04147,,Dodecyldimethylamine N-oxide,target,ceaC,,1.0
418056,DB04147,,Dodecyldimethylamine N-oxide,target,fptA,,1.0
418057,DB04147,,Dodecyldimethylamine N-oxide,target,PMP2,,1.0
418058,DB04147,,Dodecyldimethylamine N-oxide,target,ompW,,1.0
418059,DB04147,,Dodecyldimethylamine N-oxide,target,,,1.0
418061,DB04147,,Dodecyldimethylamine N-oxide,target,tonB,,1.0
418062,DB04147,,Dodecyldimethylamine N-oxide,target,cirA,,1.0
418063,DB04147,,Dodecyldimethylamine N-oxide,target,cia,,1.0
418064,DB04147,,Dodecyldimethylamine N-oxide,target,CFL1,,1.0
418065,DB04147,,Dodecyldimethylamine N-oxide,target,glpG,,1.0
418066,DB04147,,Dodecyldimethylamine N-oxide,target,ompG,,1.0
418067,DB04147,,Dodecyldimethylamine N-oxide,target,papC,,1.0
418068,DB04147,,Dodecyldimethylamine N-oxide,target,nanC,,1.0
418072,DB04147,,Dodecyldimethylamine N-oxide,target,porB,,1.0
418074,DB04147,,Dodecyldimethylamine N-oxide,target,amtB,,1.0
418075,DB04147,,Dodecyldimethylamine N-oxide,target,pbp2,,1.0
418076,DB04147,,Dodecyldimethylamine N-oxide,target,DHODH,,1.0
418077,DB04147,,Dodecyldimethylamine N-oxide,target,traO,,1.0
418078,DB04147,,Dodecyldimethylamine N-oxide,target,traF,,1.0
418079,DB04147,,Dodecyldimethylamine N-oxide,target,traN,,1.0
418081,DB04147,,Dodecyldimethylamine N-oxide,target,fecA,,1.0
418082,DB04147,,Dodecyldimethylamine N-oxide,target,fadL,,1.0
418083,DB04147,,Dodecyldimethylamine N-oxide,target,pagP,,1.0
418084,DB04147,,Dodecyldimethylamine N-oxide,target,tesB,,1.0
418085,DB04147,,Dodecyldimethylamine N-oxide,target,MAOB,ligand,1.0
418086,DB04149,,(R)-Rolipram,target,PDE4B,inhibitor,1.0
418087,DB04149,,(R)-Rolipram,target,PDE4A,inhibitor,1.0
418088,DB04149,,(R)-Rolipram,target,PDE4D,,1.0
418089,DB04150,,"N-alpha-Acetyl-3,5-diiodotyrosyl-D-threonine",target,PAM,,1.0
418090,DB04151,,1-Methylhistidine,target,ACTA1,,1.0
418091,DB04152,,"2-Amino-3-(3-Hydroxy-7,8-Dihydro-6h-Cyclohepta[D]-4-Isoxazolyl)Propionic Acid",target,GRIK1,agonist,1.0
418092,DB04152,,"2-Amino-3-(3-Hydroxy-7,8-Dihydro-6h-Cyclohepta[D]-4-Isoxazolyl)Propionic Acid",target,GRIA2,,1.0
418093,DB04153,,S-Hydroxymethyl Glutathione,target,ADH5,,1.0
418094,DB04154,,"N-Methyl-N-[3-(6-Phenyl[1,2,4]Triazolo[4,3-B]Pyridazin-3-Yl)Phenyl]Acetamide",target,zipA,,1.0
418096,DB04155,,2-Fluoro-2-Deoxy-Beta-D-Galactopyranosyl-Beta-D-Glucopyranose,target,lacZ,,1.0
418097,DB04156,,Aspartate beryllium trifluoride,target,CTDSP1,,1.0
418098,DB04156,,Aspartate beryllium trifluoride,target,ybiV,,1.0
418099,DB04156,,Aspartate beryllium trifluoride,target,cheY,,1.0
418100,DB04157,,N-[(Aminooxy)Carbonyl]Aniline,target,chiB,,1.0
418101,DB04158,,"6-(adenosine tetraphosphate-methyl)-7,8-dihydropterin",target,folK,,1.0
418102,DB04160,,Pyrophosphoric acid,target,FDPS,inhibitor,1.0
418103,DB04160,,Pyrophosphoric acid,target,ispA,modulator,1.0
418104,DB04162,,"5-Nitro-6-ribityl-amino-2,4(1H,3H)-pyrimidinedione",target,ribH2,,1.0
418105,DB04162,,"5-Nitro-6-ribityl-amino-2,4(1H,3H)-pyrimidinedione",target,ribH,,1.0
418106,DB04163,,"5-Phenylsulfanyl-2,4-Quinazolinediamine",target,PDF,inhibitor,1.0
418107,DB04163,,"5-Phenylsulfanyl-2,4-Quinazolinediamine",target,DHFR2,,1.0
418108,DB04163,,"5-Phenylsulfanyl-2,4-Quinazolinediamine",target,DFR1,,1.0
418109,DB04164,,"4,6-Dideoxy-4-{[(1S,5R,6S)-3-formyl-5,6-dihydroxy-4-oxo-2-cyclohexen-1-yl]amino}-α-D-xylo-hex-5-enopyranose",target,amy,,1.0
418110,DB04165,N03AG02,Valpromide,target,limA,,1.0
418111,DB04166,,Anthranilic acid,target,IL4I1,,1.0
418112,DB04166,,Anthranilic acid,target,DAO,,1.0
418113,DB04167,,Aceglutamide,target,,,1.0
418114,DB04168,,Bropirimine,target,folB,,1.0
418115,DB04169,,"3,5-Diaminophthalhydrazide",target,tgt,,1.0
418116,DB04170,,4-bromo-3-hydroxy-3-methyl butyl diphosphate,target,idi,,1.0
418117,DB04172,,"[2,4,6-Triisopropyl-Phenylsulfonyl-L-[3-Amidino-Phenylalanine]]-Piperazine-N'-Beta-Alanine",target,PLAU,,1.0
418118,DB04173,V06DC02,Fructose,target,lamB,,1.0
418119,DB04173,V06DC02,Fructose,target,FHIT,inhibitor,1.0
418120,DB04174,,3'-1-carboxy-1-phosphonooxy-ethoxy-uridine-diphosphate-N-acetylglucosamine,target,murA,,1.0
418121,DB04175,,Mdl-29951,target,FBP1,,1.0
418122,DB04175,,Mdl-29951,target,GRIN2A,inhibitor,1.0
418123,DB04175,,Mdl-29951,target,GRIN2B,inhibitor,1.0
418124,DB04175,,Mdl-29951,target,GRIN1,inhibitor,1.0
418125,DB04175,,Mdl-29951,target,FBP2,inhibitor,1.0
418126,DB04176,,"Phosporic Acid Mono-[3,4-Dihydroxy-5-(5-Methoxy-Benzoimidazol-1-Yl)-Tetrahydro-Furan-2-Ylmethyl] Ester",target,cobT,,1.0
418127,DB04177,,Digitoxigenin,target,ATP1A1,inhibitor,1.0
418128,DB04178,,Di-Stearoyl-3-Sn-Phosphatidylcholine,target,SLC25A4,inhibitor,1.0
418129,DB04178,,Di-Stearoyl-3-Sn-Phosphatidylcholine,target,BPI,,1.0
418130,DB04179,,Benzofuran,target,E,,1.0
418131,DB04180,,"4-(Aminosulfonyl)-N-[(2,4-Difluorophenyl)Methyl]-Benzamide",target,CA2,,1.0
418132,DB04182,,"(S)-2-Amino-4-[(2s,3r)-2,3,5-Trihydroxy-4-Oxo-Pentyl]Mercapto-Butyric Acid",target,luxS,,1.0
418133,DB04183,,Methylmalonic Acid,target,,,1.0
418134,DB04185,,Norvaline,target,GATM,,1.0
418135,DB04185,,Norvaline,target,OTC,,1.0
418136,DB04186,,"N'-(Pyrrolidino[2,1-B]Isoindolin-4-On-8-Yl)-N-(Pyridin-2-Yl)Urea",target,CDK2,,1.0
418137,DB04187,,"(9S,10S)-9-(S-glutathionyl)-10-hydroxy-9,10-dihydrophenanthrene",target,GSTM1,,1.0
418138,DB04188,,MDL72527,target,SMOX,inhibitor,1.0
418139,DB04190,,"2,5-dibenzyloxy-3-hydroxy-hexanedioic acid bis-[(2-hydroxy-indan-1-yl)-amide]",target,gag-pol,,1.0
418140,DB04191,,Skf 107457,target,gag-pol,,1.0
418141,DB04194,,Triacetylchitotriose,target,LYZ,,1.0
418142,DB04195,,Heptulose-2-Phosphate,target,PYGM,inhibitor,1.0
418143,DB04196,,Pteroic acid,target,folP,inhibitor,1.0
418144,DB04196,,Pteroic acid,target,folP,,1.0
418145,DB04197,,Descarboxy-nor-N(Omega)-Hydroxy-L-Arginine,target,ARG1,,1.0
418146,DB04198,,Formycin B,target,LACZ,inhibitor,1.0
418147,DB04198,,Formycin B,target,deoD,,1.0
418148,DB04198,,Formycin B,target,HGPRTase,,1.0
418149,DB04199,,1-Monohexanoyl-2-Hydroxy-Sn-Glycero-3-Phosphate,target,mxiM,,1.0
418150,DB04199,,1-Monohexanoyl-2-Hydroxy-Sn-Glycero-3-Phosphate,target,grlR,,1.0
418152,DB04200,,Matairesinol,target,DHRS4L2,,1.0
418153,DB04201,,Histidyl-Adenosine Monophosphate,target,hisS,,1.0
418155,DB04202,,Isoformononetin,target,ALDH2,inhibitor,1.0
418156,DB04203,,3-Mercuri-4-Aminobenzenesulfonamide,target,CA2,inhibitor,1.0
418157,DB04204,,[(4-{4-[4-(Difluoro-Phosphono-Methyl)-Phenyl]-Butyl}-Phenyl)-Difluoro-Methyl]-Phosphonic Acid,target,PTPN1,,1.0
418158,DB04205,,"Thymidine-3',5'-Diphosphate",target,topA,,1.0
418159,DB04205,,"Thymidine-3',5'-Diphosphate",target,nuc,,1.0
418160,DB04206,,7-Aza-L-tryptophan,target,R,,1.0
418161,DB04207,,L-Saccharopine,target,AASS,,1.0
418162,DB04208,,"3-(3,4-dimethoxyphenyl)propanoic acid",target,tyrB,,1.0
418163,DB04209,D08AH01,Dequalinium,target,XIAP,antagonist|inhibitor,1.0
418164,DB04209,R02AA02,Dequalinium,target,XIAP,antagonist|inhibitor,1.0
418165,DB04209,G01AC05,Dequalinium,target,XIAP,antagonist|inhibitor,1.0
418166,DB04209,D08AH01,Dequalinium,target,CNGA1,blocker,1.0
418167,DB04209,R02AA02,Dequalinium,target,CNGA1,blocker,1.0
418168,DB04209,G01AC05,Dequalinium,target,CNGA1,blocker,1.0
418169,DB04209,D08AH01,Dequalinium,target,KCNN3,blocker,1.0
418170,DB04209,R02AA02,Dequalinium,target,KCNN3,blocker,1.0
418171,DB04209,G01AC05,Dequalinium,target,KCNN3,blocker,1.0
418172,DB04209,D08AH01,Dequalinium,target,KCNN2,blocker,1.0
418173,DB04209,R02AA02,Dequalinium,target,KCNN2,blocker,1.0
418174,DB04209,G01AC05,Dequalinium,target,KCNN2,blocker,1.0
418175,DB04209,D08AH01,Dequalinium,target,KCNN1,blocker,1.0
418176,DB04209,R02AA02,Dequalinium,target,KCNN1,blocker,1.0
418177,DB04209,G01AC05,Dequalinium,target,KCNN1,blocker,1.0
418178,DB04209,D08AH01,Dequalinium,target,CNGA2,blocker,1.0
418179,DB04209,R02AA02,Dequalinium,target,CNGA2,blocker,1.0
418180,DB04209,G01AC05,Dequalinium,target,CNGA2,blocker,1.0
418181,DB04209,D08AH01,Dequalinium,target,KCNMA1,inhibitor,1.0
418182,DB04209,R02AA02,Dequalinium,target,KCNMA1,inhibitor,1.0
418183,DB04209,G01AC05,Dequalinium,target,KCNMA1,inhibitor,1.0
418184,DB04209,D08AH01,Dequalinium,target,qacR,regulator,1.0
418185,DB04209,R02AA02,Dequalinium,target,qacR,regulator,1.0
418186,DB04209,G01AC05,Dequalinium,target,qacR,regulator,1.0
418187,DB04209,D08AH01,Dequalinium,target,ramR,regulator,1.0
418188,DB04209,R02AA02,Dequalinium,target,ramR,regulator,1.0
418189,DB04209,G01AC05,Dequalinium,target,ramR,regulator,1.0
